trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
657,False,"{'a': 0.6, 'e': 0.999999999997838}",25,0,-84.76174105450345,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
658,False,"{'a': 0.6, 'e': 0.9999999999977944}",25,0,-114.67209414881236,"{0: 14, 1: 3, 2: 4, 3: 4, 4: 0}",0
659,False,"{'a': 0.6, 'e': 0.9999999999977498}",20,0,-102.48272246263718,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
660,False,"{'a': 0.6, 'e': 0.9999999999977043}",20,0,-68.85753365241219,"{0: 14, 1: 1, 2: 2, 3: 3, 4: 0}",0
661,False,"{'a': 0.6, 'e': 0.9999999999976579}",25,0,-108.91823088103047,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
662,False,"{'a': 0.6, 'e': 0.9999999999976106}",20,1,-88.68436048739808,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 1}",1
663,False,"{'a': 0.6, 'e': 0.9999999999975624}",20,0,-133.6200947433486,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
664,False,"{'a': 0.6, 'e': 0.9999999999975131}",30,0,-76.87591918280842,"{0: 21, 1: 5, 2: 3, 3: 0, 4: 1}",0
665,False,"{'a': 0.6, 'e': 0.9999999999974629}",25,8,-16.693659570230633,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 0}",1
666,False,"{'a': 0.6, 'e': 0.9999999999974116}",20,0,-34.614559632573936,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
667,False,"{'a': 0.6, 'e': 0.9999999999973594}",35,0,-185.10640702537228,"{0: 22, 1: 3, 2: 6, 3: 1, 4: 3}",0
668,False,"{'a': 0.6, 'e': 0.9999999999973059}",20,0,-82.59829261736657,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
669,False,"{'a': 0.6, 'e': 0.9999999999972515}",20,0,-53.94372355012209,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
670,False,"{'a': 0.6, 'e': 0.999999999997196}",20,0,-157.07952511706344,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",1
671,False,"{'a': 0.6, 'e': 0.9999999999971394}",20,0,-125.85216567752579,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
672,False,"{'a': 0.6, 'e': 0.9999999999970817}",20,0,-135.1915584293363,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
673,False,"{'a': 0.6, 'e': 0.9999999999970226}",25,0,-139.78800308648553,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
674,False,"{'a': 0.6, 'e': 0.9999999999969627}",20,0,-16.965786082838378,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
675,False,"{'a': 0.6, 'e': 0.9999999999969011}",30,0,-124.5801804279395,"{0: 20, 1: 0, 2: 7, 3: 2, 4: 1}",0
676,False,"{'a': 0.6, 'e': 0.9999999999968385}",20,0,-139.32621142664163,"{0: 8, 1: 2, 2: 6, 3: 4, 4: 0}",0
677,False,"{'a': 0.6, 'e': 0.9999999999967748}",20,0,-29.55066445519966,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
678,False,"{'a': 0.6, 'e': 0.9999999999967095}",25,0,-136.43029619819484,"{0: 13, 1: 2, 2: 8, 3: 1, 4: 1}",0
679,False,"{'a': 0.6, 'e': 0.9999999999966431}",20,0,-55.104269531986844,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
680,False,"{'a': 0.6, 'e': 0.9999999999965752}",20,0,-128.87921170425787,"{0: 11, 1: 2, 2: 3, 3: 3, 4: 1}",0
681,False,"{'a': 0.6, 'e': 0.9999999999965061}",25,0,-126.36464895059694,"{0: 12, 1: 5, 2: 6, 3: 1, 4: 1}",0
682,False,"{'a': 0.6, 'e': 0.9999999999964355}",25,0,-170.45914439348306,"{0: 13, 1: 3, 2: 5, 3: 2, 4: 2}",0
683,False,"{'a': 0.6, 'e': 0.9999999999963636}",25,0,-165.52246181657893,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
684,False,"{'a': 0.6, 'e': 0.9999999999962901}",20,0,-68.60972606773306,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
685,False,"{'a': 0.6, 'e': 0.999999999996215}",20,0,-25.359820066357184,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
686,False,"{'a': 0.6, 'e': 0.9999999999961386}",30,0,-156.09806397268778,"{0: 16, 1: 5, 2: 7, 3: 0, 4: 2}",0
687,False,"{'a': 0.6, 'e': 0.9999999999960607}",20,0,-102.05423600627518,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
688,False,"{'a': 0.6, 'e': 0.999999999995981}",30,0,-112.74408750772014,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
689,False,"{'a': 0.6, 'e': 0.9999999999959}",30,0,-163.59447808631472,"{0: 18, 1: 6, 2: 2, 3: 1, 4: 3}",0
690,False,"{'a': 0.6, 'e': 0.9999999999958171}",30,0,-235.3889298064976,"{0: 14, 1: 4, 2: 7, 3: 2, 4: 3}",0
691,False,"{'a': 0.6, 'e': 0.9999999999957325}",20,0,-119.01443154977645,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
692,False,"{'a': 0.6, 'e': 0.9999999999956464}",25,0,-182.1678770609049,"{0: 14, 1: 3, 2: 3, 3: 2, 4: 3}",0
693,False,"{'a': 0.6, 'e': 0.9999999999955584}",20,0,-41.59797584152103,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
694,False,"{'a': 0.6, 'e': 0.9999999999954687}",20,0,-66.18285715141027,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
695,False,"{'a': 0.6, 'e': 0.999999999995377}",30,0,-108.63990058384489,"{0: 18, 1: 5, 2: 4, 3: 3, 4: 0}",0
696,False,"{'a': 0.6, 'e': 0.9999999999952838}",25,0,-183.57461128394027,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 3}",0
697,False,"{'a': 0.6, 'e': 0.9999999999951885}",25,0,-141.71727949390396,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
698,False,"{'a': 0.6, 'e': 0.9999999999950913}",20,0,-103.58930716531117,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
699,False,"{'a': 0.6, 'e': 0.999999999994992}",35,0,-198.75556509919133,"{0: 19, 1: 3, 2: 10, 3: 1, 4: 2}",0
700,False,"{'a': 0.6, 'e': 0.999999999994891}",20,0,-85.00213501699754,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
701,False,"{'a': 0.6, 'e': 0.9999999999947877}",25,0,-85.10878639016565,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
702,False,"{'a': 0.6, 'e': 0.9999999999946825}",25,0,-96.83786790122069,"{0: 14, 1: 9, 2: 0, 3: 1, 4: 1}",0
703,False,"{'a': 0.6, 'e': 0.999999999994575}",25,0,-54.56951457016081,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
704,False,"{'a': 0.6, 'e': 0.9999999999944653}",25,0,-63.41499707030505,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
705,False,"{'a': 0.6, 'e': 0.9999999999943536}",25,14,-34.8572979570816,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
706,False,"{'a': 0.6, 'e': 0.9999999999942395}",25,0,-37.01619100704875,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",0
707,False,"{'a': 0.6, 'e': 0.9999999999941231}",30,6,-110.36302606493,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 1}",1
708,False,"{'a': 0.6, 'e': 0.9999999999940044}",25,0,-144.9435559396124,"{0: 14, 1: 4, 2: 2, 3: 4, 4: 1}",0
709,False,"{'a': 0.6, 'e': 0.9999999999938833}",30,10,-71.0759344458258,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",1
710,False,"{'a': 0.6, 'e': 0.9999999999937597}",20,0,-187.5335363339976,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 4}",0
711,False,"{'a': 0.6, 'e': 0.9999999999936338}",25,0,-88.30571601587043,"{0: 17, 1: 3, 2: 2, 3: 2, 4: 1}",0
712,False,"{'a': 0.6, 'e': 0.999999999993505}",20,0,-97.76593235779237,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
713,False,"{'a': 0.6, 'e': 0.999999999993374}",20,10,-105.8327897853032,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 2}",1
714,False,"{'a': 0.6, 'e': 0.9999999999932401}",30,0,-257.20808456283794,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 5}",0
715,False,"{'a': 0.6, 'e': 0.9999999999931035}",25,8,-26.83683274540691,"{0: 12, 1: 3, 2: 1, 3: 1, 4: 0}",1
716,False,"{'a': 0.6, 'e': 0.9999999999929641}",20,0,-135.9224109478676,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
717,False,"{'a': 0.6, 'e': 0.999999999992822}",25,0,-181.00917056015686,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 2}",0
718,False,"{'a': 0.6, 'e': 0.999999999992677}",20,0,-154.51025683952247,"{0: 9, 1: 1, 2: 8, 3: 0, 4: 2}",0
719,False,"{'a': 0.6, 'e': 0.9999999999925291}",20,0,-135.6135219286544,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
720,False,"{'a': 0.6, 'e': 0.9999999999923781}",30,2,-214.10800107466486,"{0: 14, 1: 2, 2: 8, 3: 1, 4: 3}",1
721,False,"{'a': 0.6, 'e': 0.9999999999922242}",30,0,-114.30730198067756,"{0: 16, 1: 5, 2: 7, 3: 2, 4: 0}",0
722,False,"{'a': 0.6, 'e': 0.999999999992067}",20,0,-60.93133732886525,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
723,False,"{'a': 0.6, 'e': 0.9999999999919069}",20,0,-66.02540636316078,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
724,False,"{'a': 0.6, 'e': 0.9999999999917433}",25,0,-165.9710004272726,"{0: 12, 1: 5, 2: 5, 3: 1, 4: 2}",0
725,False,"{'a': 0.6, 'e': 0.9999999999915765}",20,0,-107.58505431646493,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
726,False,"{'a': 0.6, 'e': 0.9999999999914064}",20,0,-94.96495622251553,"{0: 10, 1: 1, 2: 8, 3: 1, 4: 0}",0
727,False,"{'a': 0.6, 'e': 0.9999999999912328}",20,0,-3.220574669942871,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
728,False,"{'a': 0.6, 'e': 0.9999999999910556}",25,0,-113.94423736572628,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
729,False,"{'a': 0.6, 'e': 0.9999999999908751}",20,0,-37.76345298885164,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
730,False,"{'a': 0.6, 'e': 0.9999999999906906}",30,12,-103.46326446502992,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 2}",1
731,False,"{'a': 0.6, 'e': 0.9999999999905025}",30,0,-150.67235712713216,"{0: 16, 1: 5, 2: 7, 3: 0, 4: 2}",0
732,False,"{'a': 0.6, 'e': 0.9999999999903106}",20,0,-120.32172034728593,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
733,False,"{'a': 0.6, 'e': 0.999999999990115}",20,0,-73.30195023774877,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
734,False,"{'a': 0.6, 'e': 0.9999999999899152}",20,0,-190.760910155924,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 3}",0
735,False,"{'a': 0.6, 'e': 0.9999999999897116}",30,0,-141.56607437538113,"{0: 20, 1: 2, 2: 4, 3: 2, 4: 2}",0
736,False,"{'a': 0.6, 'e': 0.9999999999895037}",20,0,-119.34374803047952,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
737,False,"{'a': 0.6, 'e': 0.9999999999892917}",25,10,-100.68767350938214,"{0: 9, 1: 0, 2: 3, 3: 2, 4: 1}",1
738,False,"{'a': 0.6, 'e': 0.9999999999890754}",20,0,-101.32688917710404,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
739,False,"{'a': 0.6, 'e': 0.9999999999888547}",20,0,-114.95440583485484,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
740,False,"{'a': 0.6, 'e': 0.9999999999886295}",20,0,-57.75257004438823,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
741,False,"{'a': 0.6, 'e': 0.9999999999883997}",20,0,-58.51815061024434,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
742,False,"{'a': 0.6, 'e': 0.9999999999881655}",20,0,-159.29176269773117,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
743,False,"{'a': 0.6, 'e': 0.9999999999879263}",20,0,-59.6555145075055,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
744,False,"{'a': 0.6, 'e': 0.9999999999876825}",20,0,-150.38256496975197,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
745,False,"{'a': 0.6, 'e': 0.9999999999874336}",25,0,-182.98754591114974,"{0: 10, 1: 4, 2: 8, 3: 1, 4: 2}",0
746,False,"{'a': 0.6, 'e': 0.9999999999871798}",25,0,-29.130053742976607,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
747,False,"{'a': 0.6, 'e': 0.9999999999869209}",30,0,-252.80311788532723,"{0: 12, 1: 6, 2: 8, 3: 0, 4: 4}",0
748,False,"{'a': 0.6, 'e': 0.9999999999866567}",20,0,-56.186376533569,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
749,False,"{'a': 0.6, 'e': 0.9999999999863871}",25,0,-56.83266824965822,"{0: 15, 1: 6, 2: 4, 3: 0, 4: 0}",0
750,False,"{'a': 0.6, 'e': 0.999999999986112}",20,0,-157.77947233471468,"{0: 9, 1: 1, 2: 8, 3: 0, 4: 2}",0
751,False,"{'a': 0.6, 'e': 0.9999999999858316}",25,7,-93.77394627184462,"{0: 9, 1: 1, 2: 6, 3: 2, 4: 0}",1
752,False,"{'a': 0.6, 'e': 0.9999999999855453}",30,0,-191.30366761030933,"{0: 14, 1: 4, 2: 9, 3: 1, 4: 2}",0
753,False,"{'a': 0.6, 'e': 0.9999999999852534}",20,0,-41.74083317007542,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
754,False,"{'a': 0.6, 'e': 0.9999999999849554}",30,0,-204.7301774508221,"{0: 16, 1: 3, 2: 7, 3: 1, 4: 3}",0
755,False,"{'a': 0.6, 'e': 0.9999999999846514}",30,0,-141.51487052939711,"{0: 15, 1: 6, 2: 7, 3: 1, 4: 1}",0
756,False,"{'a': 0.6, 'e': 0.9999999999843414}",20,0,-89.13431705077775,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
757,False,"{'a': 0.6, 'e': 0.999999999984025}",20,0,-35.497290098773355,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
758,False,"{'a': 0.6, 'e': 0.9999999999837024}",30,2,-120.17645249676985,"{0: 16, 1: 4, 2: 6, 3: 1, 4: 1}",1
759,False,"{'a': 0.6, 'e': 0.9999999999833731}",25,0,-209.68765383547412,"{0: 13, 1: 0, 2: 8, 3: 1, 4: 3}",0
760,False,"{'a': 0.6, 'e': 0.9999999999830371}",25,0,-164.39040068091202,"{0: 15, 1: 1, 2: 4, 3: 3, 4: 2}",0
761,False,"{'a': 0.6, 'e': 0.9999999999826945}",25,0,-82.9176579142349,"{0: 13, 1: 4, 2: 8, 3: 0, 4: 0}",0
762,False,"{'a': 0.6, 'e': 0.999999999982345}",20,0,-73.65265234289997,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
763,False,"{'a': 0.6, 'e': 0.9999999999819884}",20,0,-103.84093815661038,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
764,False,"{'a': 0.6, 'e': 0.9999999999816245}",35,0,-251.99636272838273,"{0: 19, 1: 3, 2: 8, 3: 1, 4: 4}",0
765,False,"{'a': 0.6, 'e': 0.9999999999812532}",25,0,-79.32367595813047,"{0: 14, 1: 4, 2: 6, 3: 1, 4: 0}",0
766,False,"{'a': 0.6, 'e': 0.9999999999808746}",20,0,-81.07943799290794,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
767,False,"{'a': 0.6, 'e': 0.9999999999804883}",20,0,-165.63718266717973,"{0: 9, 1: 1, 2: 7, 3: 1, 4: 2}",0
768,False,"{'a': 0.6, 'e': 0.9999999999800939}",30,0,-52.26531091089214,"{0: 22, 1: 2, 2: 5, 3: 1, 4: 0}",0
769,False,"{'a': 0.6, 'e': 0.9999999999796918}",25,0,-82.20178250509345,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
770,False,"{'a': 0.6, 'e': 0.9999999999792817}",20,9,-26.10429209652839,"{0: 6, 1: 3, 2: 2, 3: 0, 4: 0}",1
771,False,"{'a': 0.6, 'e': 0.9999999999788631}",25,1,-54.822949968685556,"{0: 17, 1: 3, 2: 2, 3: 2, 4: 0}",1
772,False,"{'a': 0.6, 'e': 0.9999999999784361}",20,0,-111.50683630477167,"{0: 9, 1: 5, 2: 4, 3: 1, 4: 1}",0
773,False,"{'a': 0.6, 'e': 0.9999999999780005}",35,0,-166.5705155505154,"{0: 22, 1: 3, 2: 6, 3: 2, 4: 2}",0
774,False,"{'a': 0.6, 'e': 0.999999999977556}",20,10,-6.123433517607969,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
775,False,"{'a': 0.6, 'e': 0.9999999999771028}",25,0,-34.31925788172645,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",0
776,False,"{'a': 0.6, 'e': 0.99999999997664}",20,0,-54.693768748793175,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
777,False,"{'a': 0.6, 'e': 0.9999999999761682}",25,0,-89.1594973842566,"{0: 16, 1: 2, 2: 4, 3: 3, 4: 0}",0
778,False,"{'a': 0.6, 'e': 0.9999999999756868}",20,0,-137.44525175667022,"{0: 8, 1: 3, 2: 7, 3: 1, 4: 1}",0
779,False,"{'a': 0.6, 'e': 0.9999999999751956}",30,0,-204.98821510281704,"{0: 17, 1: 5, 2: 4, 3: 0, 4: 4}",0
780,False,"{'a': 0.6, 'e': 0.9999999999746945}",20,0,-80.36081971933334,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
781,False,"{'a': 0.6, 'e': 0.9999999999741833}",25,0,-130.41098177919665,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
782,False,"{'a': 0.6, 'e': 0.9999999999736617}",30,0,-169.2324639490794,"{0: 16, 1: 5, 2: 6, 3: 1, 4: 2}",0
783,False,"{'a': 0.6, 'e': 0.9999999999731297}",20,0,-125.93907994296319,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
784,False,"{'a': 0.6, 'e': 0.9999999999725868}",30,0,-130.93241794684752,"{0: 17, 1: 1, 2: 11, 3: 0, 4: 1}",0
785,False,"{'a': 0.6, 'e': 0.999999999972033}",20,0,-42.73310126483605,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
786,False,"{'a': 0.6, 'e': 0.9999999999714682}",20,0,-120.46328793870892,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
787,False,"{'a': 0.6, 'e': 0.9999999999708917}",20,0,-63.04733603797513,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
788,False,"{'a': 0.6, 'e': 0.9999999999703038}",25,0,-80.88835490743881,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
789,False,"{'a': 0.6, 'e': 0.9999999999697038}",20,0,-93.13996084664936,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
790,False,"{'a': 0.6, 'e': 0.9999999999690918}",25,0,-117.99752327345388,"{0: 13, 1: 6, 2: 4, 3: 1, 4: 1}",0
791,False,"{'a': 0.6, 'e': 0.9999999999684674}",20,5,-27.06210487552851,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
792,False,"{'a': 0.6, 'e': 0.9999999999678304}",20,0,-112.40056156981497,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
793,False,"{'a': 0.6, 'e': 0.9999999999671805}",25,3,-82.48965524081143,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 1}",1
794,False,"{'a': 0.6, 'e': 0.9999999999665174}",25,0,-174.05417360658836,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
795,False,"{'a': 0.6, 'e': 0.9999999999658411}",35,0,-108.06418079643107,"{0: 20, 1: 6, 2: 8, 3: 1, 4: 0}",0
796,False,"{'a': 0.6, 'e': 0.9999999999651512}",30,0,-157.13367578548434,"{0: 13, 1: 7, 2: 9, 3: 0, 4: 1}",0
797,False,"{'a': 0.6, 'e': 0.9999999999644471}",25,0,-169.6490469184295,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
798,False,"{'a': 0.6, 'e': 0.999999999963729}",20,0,-25.15356530485459,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
799,False,"{'a': 0.6, 'e': 0.9999999999629963}",20,0,-12.354817053870713,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
800,False,"{'a': 0.6, 'e': 0.9999999999622486}",25,0,-100.71355085660153,"{0: 18, 1: 0, 2: 4, 3: 2, 4: 1}",0
801,False,"{'a': 0.6, 'e': 0.9999999999614859}",20,0,-100.2295533398578,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
802,False,"{'a': 0.6, 'e': 0.9999999999607081}",20,0,-101.86328889873197,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
803,False,"{'a': 0.6, 'e': 0.9999999999599143}",20,0,-201.81830744277644,"{0: 9, 1: 3, 2: 2, 3: 3, 4: 3}",0
804,False,"{'a': 0.6, 'e': 0.9999999999591045}",20,0,-78.38881574832489,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
805,False,"{'a': 0.6, 'e': 0.9999999999582783}",20,0,-116.35144701667167,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
806,False,"{'a': 0.6, 'e': 0.9999999999574354}",20,0,-94.31757772679065,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
807,False,"{'a': 0.6, 'e': 0.9999999999565756}",30,0,-174.31234733252236,"{0: 14, 1: 2, 2: 12, 3: 1, 4: 1}",0
808,False,"{'a': 0.6, 'e': 0.9999999999556983}",20,0,-64.30259407443373,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
809,False,"{'a': 0.6, 'e': 0.9999999999548035}",25,0,-112.24096633727257,"{0: 13, 1: 6, 2: 4, 3: 1, 4: 1}",0
810,False,"{'a': 0.6, 'e': 0.9999999999538904}",20,0,-54.38047825018054,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
811,False,"{'a': 0.6, 'e': 0.999999999952959}",25,0,-10.32476316688215,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
812,False,"{'a': 0.6, 'e': 0.9999999999520086}",20,0,-128.4339911142721,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
813,False,"{'a': 0.6, 'e': 0.9999999999510392}",25,0,-150.64084165922065,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
814,False,"{'a': 0.6, 'e': 0.9999999999500502}",20,0,-83.26644005950564,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
815,False,"{'a': 0.6, 'e': 0.999999999949041}",20,0,-178.670918242209,"{0: 8, 1: 5, 2: 4, 3: 0, 4: 3}",0
816,False,"{'a': 0.6, 'e': 0.9999999999480116}",20,0,-75.1061278425912,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
817,False,"{'a': 0.6, 'e': 0.9999999999469613}",30,0,-234.418793793607,"{0: 15, 1: 3, 2: 8, 3: 0, 4: 4}",0
818,False,"{'a': 0.6, 'e': 0.99999999994589}",20,6,-50.85344928086927,"{0: 8, 1: 0, 2: 6, 3: 0, 4: 0}",1
819,False,"{'a': 0.6, 'e': 0.9999999999447968}",25,0,-99.43996951921878,"{0: 14, 1: 4, 2: 5, 3: 2, 4: 0}",0
820,False,"{'a': 0.6, 'e': 0.9999999999436817}",30,0,-183.14137843242153,"{0: 20, 1: 1, 2: 4, 3: 2, 4: 3}",0
821,False,"{'a': 0.6, 'e': 0.999999999942544}",30,0,-256.14794828621325,"{0: 16, 1: 1, 2: 8, 3: 1, 4: 4}",0
822,False,"{'a': 0.6, 'e': 0.9999999999413831}",20,0,-38.59952504049739,"{0: 12, 1: 7, 2: 0, 3: 1, 4: 0}",0
823,False,"{'a': 0.6, 'e': 0.9999999999401992}",20,0,-40.00469807291624,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
824,False,"{'a': 0.6, 'e': 0.999999999938991}",25,0,-180.38765468442674,"{0: 13, 1: 0, 2: 8, 3: 2, 4: 2}",0
825,False,"{'a': 0.6, 'e': 0.9999999999377585}",20,0,-101.88114606174649,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
826,False,"{'a': 0.6, 'e': 0.9999999999365012}",20,0,-130.93992871448634,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
827,False,"{'a': 0.6, 'e': 0.9999999999352185}",25,0,-103.83634457769664,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
828,False,"{'a': 0.6, 'e': 0.9999999999339098}",35,0,-233.03920158964587,"{0: 19, 1: 2, 2: 10, 3: 1, 4: 3}",0
829,False,"{'a': 0.6, 'e': 0.9999999999325746}",25,0,-100.62663619580285,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
830,False,"{'a': 0.6, 'e': 0.9999999999312126}",20,0,-190.02541359092453,"{0: 8, 1: 2, 2: 7, 3: 0, 4: 3}",0
831,False,"{'a': 0.6, 'e': 0.999999999929823}",35,6,-139.90243528074694,"{0: 19, 1: 1, 2: 6, 3: 1, 4: 2}",1
832,False,"{'a': 0.6, 'e': 0.9999999999284053}",25,0,-172.23941752201415,"{0: 11, 1: 2, 2: 9, 3: 2, 4: 1}",0
833,False,"{'a': 0.6, 'e': 0.9999999999269591}",20,0,-173.77501498745613,"{0: 7, 1: 4, 2: 6, 3: 1, 4: 2}",0
834,False,"{'a': 0.6, 'e': 0.9999999999254834}",25,0,-49.73546166831023,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
835,False,"{'a': 0.6, 'e': 0.9999999999239781}",30,0,-104.10988921617977,"{0: 18, 1: 1, 2: 10, 3: 1, 4: 0}",0
836,False,"{'a': 0.6, 'e': 0.9999999999224425}",25,0,-96.36643890703334,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
837,False,"{'a': 0.6, 'e': 0.9999999999208755}",20,0,-135.7203940843663,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
838,False,"{'a': 0.6, 'e': 0.9999999999192772}",35,0,-196.9527208270388,"{0: 18, 1: 4, 2: 10, 3: 1, 4: 2}",0
839,False,"{'a': 0.6, 'e': 0.9999999999176465}",20,0,-119.87070418390454,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
840,False,"{'a': 0.6, 'e': 0.9999999999159828}",25,0,-75.32215490702188,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
